GeneID	Ensembl	Pathway
LOCMI16679	En	Endocytosis:map04144
LOCMI16811	En	Endocytosis:map04144
LOCMI16832	En	Endocytosis:map04144
LOCMI16961	En	Endocytosis:map04144
LOCMI17104	En	Endocytosis:map04144
LOCMI17135	En	Endocytosis:map04144
LOCMI17169	En	Endocytosis:map04144
LOCMI17324	En	Endocytosis:map04144
LOCMI17349	En	Endocytosis:map04144
LOCMI00611	En	Phagosome:map04145
LOCMI00665	En	Phagosome:map04145
LOCMI01353	En	Phagosome:map04145
LOCMI01486	En	Phagosome:map04145
LOCMI01518	En	Phagosome:map04145
LOCMI03448	En	Phagosome:map04145
LOCMI03543	En	Phagosome:map04145
LOCMI03842	En	Phagosome:map04145
LOCMI03990	En	Phagosome:map04145
LOCMI04050	En	Phagosome:map04145
LOCMI04870	En	Phagosome:map04145
LOCMI04907	En	Phagosome:map04145
LOCMI04909	En	Phagosome:map04145
LOCMI05055	En	Phagosome:map04145
LOCMI05397	En	Phagosome:map04145
LOCMI05568	En	Phagosome:map04145
LOCMI06247	En	Phagosome:map04145
LOCMI06603	En	Phagosome:map04145
LOCMI06693	En	Phagosome:map04145
LOCMI07225	En	Phagosome:map04145
LOCMI07379	En	Phagosome:map04145
LOCMI07501	En	Phagosome:map04145
LOCMI07774	En	Phagosome:map04145
LOCMI08235	En	Phagosome:map04145
LOCMI09659	En	Phagosome:map04145
LOCMI09660	En	Phagosome:map04145
LOCMI09745	En	Phagosome:map04145
LOCMI09851	En	Phagosome:map04145
LOCMI10363	En	Phagosome:map04145
LOCMI10612	En	Phagosome:map04145
LOCMI10820	En	Phagosome:map04145
LOCMI11062	En	Phagosome:map04145
LOCMI11064	En	Phagosome:map04145
LOCMI11848	En	Phagosome:map04145
LOCMI12121	En	Phagosome:map04145
LOCMI12208	En	Phagosome:map04145
LOCMI12930	En	Phagosome:map04145
LOCMI12956	En	Phagosome:map04145
LOCMI13343	En	Phagosome:map04145
LOCMI13780	En	Phagosome:map04145
LOCMI13781	En	Phagosome:map04145
LOCMI14270	En	Phagosome:map04145
LOCMI14850	En	Phagosome:map04145
LOCMI15013	En	Phagosome:map04145
LOCMI15147	En	Phagosome:map04145
LOCMI15777	En	Phagosome:map04145
LOCMI15778	En	Phagosome:map04145
LOCMI15816	En	Phagosome:map04145
LOCMI15818	En	Phagosome:map04145
LOCMI15847	En	Phagosome:map04145
LOCMI15865	En	Phagosome:map04145
LOCMI15894	En	Phagosome:map04145
LOCMI15909	En	Phagosome:map04145
LOCMI15938	En	Phagosome:map04145
LOCMI15970	En	Phagosome:map04145
LOCMI15986	En	Phagosome:map04145
LOCMI16049	En	Phagosome:map04145
LOCMI16051	En	Phagosome:map04145
LOCMI16066	En	Phagosome:map04145
LOCMI16082	En	Phagosome:map04145
LOCMI16083	En	Phagosome:map04145
LOCMI16102	En	Phagosome:map04145
LOCMI16321	En	Phagosome:map04145
LOCMI16508	En	Phagosome:map04145
LOCMI00470	En	Peroxisome:map04146
LOCMI00751	En	Peroxisome:map04146
LOCMI01178	En	Peroxisome:map04146
LOCMI01357	En	Peroxisome:map04146
LOCMI02716	En	Peroxisome:map04146
LOCMI03081	En	Peroxisome:map04146
LOCMI03198	En	Peroxisome:map04146
LOCMI04601	En	Peroxisome:map04146
LOCMI04868	En	Peroxisome:map04146
LOCMI05599	En	Peroxisome:map04146
LOCMI06548	En	Peroxisome:map04146
LOCMI06641	En	Peroxisome:map04146
LOCMI06997	En	Peroxisome:map04146
LOCMI07174	En	Peroxisome:map04146
LOCMI07391	En	Peroxisome:map04146
LOCMI07473	En	Peroxisome:map04146
LOCMI07558	En	Peroxisome:map04146
LOCMI07568	En	Peroxisome:map04146
LOCMI07865	En	Peroxisome:map04146
LOCMI07919	En	Peroxisome:map04146
LOCMI08878	En	Peroxisome:map04146
LOCMI09038	En	Peroxisome:map04146
LOCMI09120	En	Peroxisome:map04146
LOCMI09257	En	Peroxisome:map04146
LOCMI09471	En	Peroxisome:map04146
LOCMI09699	En	Peroxisome:map04146
LOCMI09783	En	Peroxisome:map04146
LOCMI09885	En	Peroxisome:map04146
LOCMI10102	En	Peroxisome:map04146
LOCMI10347	En	Peroxisome:map04146
LOCMI10509	En	Peroxisome:map04146
LOCMI10595	En	Peroxisome:map04146
LOCMI11452	En	Peroxisome:map04146
LOCMI11735	En	Peroxisome:map04146
LOCMI12811	En	Peroxisome:map04146
LOCMI12838	En	Peroxisome:map04146
LOCMI13554	En	Peroxisome:map04146
LOCMI14004	En	Peroxisome:map04146
LOCMI14615	En	Peroxisome:map04146
LOCMI14697	En	Peroxisome:map04146
LOCMI14807	En	Peroxisome:map04146
LOCMI14993	En	Peroxisome:map04146
LOCMI15331	En	Peroxisome:map04146
LOCMI15545	En	Peroxisome:map04146
LOCMI15759	En	Peroxisome:map04146
LOCMI15809	En	Peroxisome:map04146
LOCMI15819	En	Peroxisome:map04146
LOCMI15827	En	Peroxisome:map04146
LOCMI15828	En	Peroxisome:map04146
LOCMI15841	En	Peroxisome:map04146
LOCMI15853	En	Peroxisome:map04146
LOCMI15857	En	Peroxisome:map04146
LOCMI15898	En	Peroxisome:map04146
LOCMI15908	En	Peroxisome:map04146
LOCMI15942	En	Peroxisome:map04146
LOCMI15951	En	Peroxisome:map04146
LOCMI15961	En	Peroxisome:map04146
LOCMI15968	En	Peroxisome:map04146
LOCMI15997	En	Peroxisome:map04146
LOCMI16025	En	Peroxisome:map04146
LOCMI16092	En	Peroxisome:map04146
LOCMI16252	En	Peroxisome:map04146
LOCMI16255	En	Peroxisome:map04146
LOCMI16287	En	Peroxisome:map04146
LOCMI16446	En	Peroxisome:map04146
LOCMI17118	En	Peroxisome:map04146
LOCMI01479	En	mTOR signaling pathway:map04150
LOCMI03051	En	mTOR signaling pathway:map04150
LOCMI03334	En	mTOR signaling pathway:map04150
LOCMI03408	En	mTOR signaling pathway:map04150
LOCMI04143	En	mTOR signaling pathway:map04150
LOCMI04903	En	mTOR signaling pathway:map04150
LOCMI05106	En	mTOR signaling pathway:map04150
LOCMI05481	En	mTOR signaling pathway:map04150
LOCMI05621	En	mTOR signaling pathway:map04150
LOCMI07118	En	mTOR signaling pathway:map04150
LOCMI07824	En	mTOR signaling pathway:map04150
LOCMI09094	En	mTOR signaling pathway:map04150
LOCMI09508	En	mTOR signaling pathway:map04150
LOCMI09740	En	mTOR signaling pathway:map04150
LOCMI09866	En	mTOR signaling pathway:map04150
LOCMI10431	En	mTOR signaling pathway:map04150
LOCMI12944	En	mTOR signaling pathway:map04150
LOCMI13246	En	mTOR signaling pathway:map04150
LOCMI13806	En	mTOR signaling pathway:map04150
LOCMI16332	En	mTOR signaling pathway:map04150
LOCMI16380	En	mTOR signaling pathway:map04150
LOCMI16388	En	mTOR signaling pathway:map04150
LOCMI16419	En	mTOR signaling pathway:map04150
LOCMI16427	En	mTOR signaling pathway:map04150
LOCMI16439	En	mTOR signaling pathway:map04150
LOCMI16450	En	mTOR signaling pathway:map04150
LOCMI16514	En	mTOR signaling pathway:map04150
LOCMI16584	En	mTOR signaling pathway:map04150
LOCMI16863	En	mTOR signaling pathway:map04150
LOCMI17050	En	mTOR signaling pathway:map04150
LOCMI17110	En	mTOR signaling pathway:map04150
LOCMI17252	En	mTOR signaling pathway:map04150
LOCMI17282	En	mTOR signaling pathway:map04150
LOCMI17345	En	mTOR signaling pathway:map04150
LOCMI00665	En	Wnt signaling pathway:map04310
LOCMI01652	En	Wnt signaling pathway:map04310
LOCMI01886	En	Wnt signaling pathway:map04310
LOCMI02460	En	Wnt signaling pathway:map04310
LOCMI04465	En	Wnt signaling pathway:map04310
LOCMI05055	En	Wnt signaling pathway:map04310
LOCMI05730	En	Wnt signaling pathway:map04310
LOCMI05987	En	Wnt signaling pathway:map04310
LOCMI06711	En	Wnt signaling pathway:map04310
LOCMI07066	En	Wnt signaling pathway:map04310
LOCMI07184	En	Wnt signaling pathway:map04310
LOCMI08043	En	Wnt signaling pathway:map04310
LOCMI08088	En	Wnt signaling pathway:map04310
LOCMI08651	En	Wnt signaling pathway:map04310
LOCMI09234	En	Wnt signaling pathway:map04310
LOCMI09349	En	Wnt signaling pathway:map04310
LOCMI09477	En	Wnt signaling pathway:map04310
LOCMI09627	En	Wnt signaling pathway:map04310
LOCMI09638	En	Wnt signaling pathway:map04310
LOCMI09752	En	Wnt signaling pathway:map04310
LOCMI10450	En	Wnt signaling pathway:map04310
LOCMI10669	En	Wnt signaling pathway:map04310
LOCMI10943	En	Wnt signaling pathway:map04310
LOCMI12652	En	Wnt signaling pathway:map04310
LOCMI12803	En	Wnt signaling pathway:map04310
LOCMI12953	En	Wnt signaling pathway:map04310
LOCMI13239	En	Wnt signaling pathway:map04310
LOCMI13549	En	Wnt signaling pathway:map04310
LOCMI13620	En	Wnt signaling pathway:map04310
LOCMI13650	En	Wnt signaling pathway:map04310
LOCMI13674	En	Wnt signaling pathway:map04310
LOCMI13915	En	Wnt signaling pathway:map04310
LOCMI14147	En	Wnt signaling pathway:map04310
LOCMI14495	En	Wnt signaling pathway:map04310
LOCMI14565	En	Wnt signaling pathway:map04310
LOCMI14567	En	Wnt signaling pathway:map04310
LOCMI14680	En	Wnt signaling pathway:map04310
LOCMI14704	En	Wnt signaling pathway:map04310
LOCMI15020	En	Wnt signaling pathway:map04310
LOCMI15117	En	Wnt signaling pathway:map04310
LOCMI15365	En	Wnt signaling pathway:map04310
LOCMI16113	En	Wnt signaling pathway:map04310
LOCMI16116	En	Wnt signaling pathway:map04310
LOCMI16118	En	Wnt signaling pathway:map04310
LOCMI16319	En	Wnt signaling pathway:map04310
LOCMI16449	En	Wnt signaling pathway:map04310
LOCMI16455	En	Wnt signaling pathway:map04310
LOCMI16459	En	Wnt signaling pathway:map04310
LOCMI16516	En	Wnt signaling pathway:map04310
LOCMI17110	En	Wnt signaling pathway:map04310
LOCMI17160	En	Wnt signaling pathway:map04310
LOCMI17183	En	Wnt signaling pathway:map04310
LOCMI17184	En	Wnt signaling pathway:map04310
LOCMI17201	En	Wnt signaling pathway:map04310
LOCMI17209	En	Wnt signaling pathway:map04310
LOCMI17223	En	Wnt signaling pathway:map04310
LOCMI17254	En	Wnt signaling pathway:map04310
LOCMI17278	En	Wnt signaling pathway:map04310
LOCMI03051	En	Dorso-ventral axis formation:map04320
LOCMI04945	En	Dorso-ventral axis formation:map04320
LOCMI06685	En	Dorso-ventral axis formation:map04320
LOCMI06691	En	Dorso-ventral axis formation:map04320
LOCMI07033	En	Dorso-ventral axis formation:map04320
LOCMI08570	En	Dorso-ventral axis formation:map04320
LOCMI11364	En	Dorso-ventral axis formation:map04320
LOCMI11736	En	Dorso-ventral axis formation:map04320
LOCMI12271	En	Dorso-ventral axis formation:map04320
LOCMI12335	En	Dorso-ventral axis formation:map04320
LOCMI12951	En	Dorso-ventral axis formation:map04320
LOCMI13079	En	Dorso-ventral axis formation:map04320
LOCMI13588	En	Dorso-ventral axis formation:map04320
LOCMI15240	En	Dorso-ventral axis formation:map04320
LOCMI15454	En	Dorso-ventral axis formation:map04320
LOCMI15745	En	Dorso-ventral axis formation:map04320
LOCMI15748	En	Dorso-ventral axis formation:map04320
LOCMI15749	En	Dorso-ventral axis formation:map04320
LOCMI15751	En	Dorso-ventral axis formation:map04320
LOCMI15755	En	Dorso-ventral axis formation:map04320
LOCMI15756	En	Dorso-ventral axis formation:map04320
LOCMI15757	En	Dorso-ventral axis formation:map04320
LOCMI16112	En	Dorso-ventral axis formation:map04320
LOCMI17321	En	Dorso-ventral axis formation:map04320
LOCMI08265	En	Notch signaling pathway:map04330
LOCMI09349	En	Notch signaling pathway:map04330
LOCMI14123	En	Notch signaling pathway:map04330
LOCMI16103	En	Notch signaling pathway:map04330
LOCMI16104	En	Notch signaling pathway:map04330
LOCMI16105	En	Notch signaling pathway:map04330
LOCMI16106	En	Notch signaling pathway:map04330
LOCMI16108	En	Notch signaling pathway:map04330
LOCMI16110	En	Notch signaling pathway:map04330
LOCMI16111	En	Notch signaling pathway:map04330
LOCMI16112	En	Notch signaling pathway:map04330
LOCMI16113	En	Notch signaling pathway:map04330
LOCMI16114	En	Notch signaling pathway:map04330
LOCMI16115	En	Notch signaling pathway:map04330
LOCMI16116	En	Notch signaling pathway:map04330
LOCMI16117	En	Notch signaling pathway:map04330
LOCMI16118	En	Notch signaling pathway:map04330
LOCMI16120	En	Notch signaling pathway:map04330
LOCMI16121	En	Notch signaling pathway:map04330
LOCMI16123	En	Notch signaling pathway:map04330
LOCMI16455	En	Notch signaling pathway:map04330
LOCMI01886	En	Hedgehog signaling pathway:map04340
LOCMI04522	En	Hedgehog signaling pathway:map04340
LOCMI07671	En	Hedgehog signaling pathway:map04340
LOCMI08043	En	Hedgehog signaling pathway:map04340
LOCMI08651	En	Hedgehog signaling pathway:map04340
LOCMI09477	En	Hedgehog signaling pathway:map04340
LOCMI12652	En	Hedgehog signaling pathway:map04340
LOCMI13778	En	Hedgehog signaling pathway:map04340
LOCMI14454	En	Hedgehog signaling pathway:map04340
LOCMI14560	En	Hedgehog signaling pathway:map04340
LOCMI14565	En	Hedgehog signaling pathway:map04340
LOCMI14567	En	Hedgehog signaling pathway:map04340
LOCMI14680	En	Hedgehog signaling pathway:map04340
LOCMI16463	En	Hedgehog signaling pathway:map04340
LOCMI16516	En	Hedgehog signaling pathway:map04340
LOCMI17209	En	Hedgehog signaling pathway:map04340
LOCMI17219	En	Hedgehog signaling pathway:map04340
LOCMI03051	En	TGF-beta signaling pathway:map04350
LOCMI07092	En	TGF-beta signaling pathway:map04350
LOCMI08556	En	TGF-beta signaling pathway:map04350
LOCMI09234	En	TGF-beta signaling pathway:map04350
LOCMI10943	En	TGF-beta signaling pathway:map04350
LOCMI11487	En	TGF-beta signaling pathway:map04350
LOCMI12209	En	TGF-beta signaling pathway:map04350
LOCMI12808	En	TGF-beta signaling pathway:map04350
LOCMI13549	En	TGF-beta signaling pathway:map04350
LOCMI13620	En	TGF-beta signaling pathway:map04350
LOCMI14147	En	TGF-beta signaling pathway:map04350
LOCMI14495	En	TGF-beta signaling pathway:map04350
LOCMI15333	En	TGF-beta signaling pathway:map04350
LOCMI15365	En	TGF-beta signaling pathway:map04350
LOCMI15382	En	TGF-beta signaling pathway:map04350
LOCMI16450	En	TGF-beta signaling pathway:map04350
LOCMI16451	En	TGF-beta signaling pathway:map04350
LOCMI16452	En	TGF-beta signaling pathway:map04350
LOCMI16453	En	TGF-beta signaling pathway:map04350
LOCMI16454	En	TGF-beta signaling pathway:map04350
LOCMI16455	En	TGF-beta signaling pathway:map04350
LOCMI16457	En	TGF-beta signaling pathway:map04350
LOCMI16458	En	TGF-beta signaling pathway:map04350
LOCMI16459	En	TGF-beta signaling pathway:map04350
LOCMI16460	En	TGF-beta signaling pathway:map04350
LOCMI16462	En	TGF-beta signaling pathway:map04350
LOCMI16463	En	TGF-beta signaling pathway:map04350
LOCMI17180	En	TGF-beta signaling pathway:map04350
LOCMI17277	En	TGF-beta signaling pathway:map04350
LOCMI01353	En	Hippo signaling pathway -fly:map04391
LOCMI02280	En	Hippo signaling pathway -fly:map04391
LOCMI02501	En	Hippo signaling pathway -fly:map04391
LOCMI03136	En	Hippo signaling pathway -fly:map04391
LOCMI03543	En	Hippo signaling pathway -fly:map04391
LOCMI04140	En	Hippo signaling pathway -fly:map04391
LOCMI04461	En	Hippo signaling pathway -fly:map04391
LOCMI04541	En	Hippo signaling pathway -fly:map04391
LOCMI05241	En	Hippo signaling pathway -fly:map04391
LOCMI06140	En	Hippo signaling pathway -fly:map04391
LOCMI06267	En	Hippo signaling pathway -fly:map04391
LOCMI06917	En	Hippo signaling pathway -fly:map04391
LOCMI07092	En	Hippo signaling pathway -fly:map04391
LOCMI07503	En	Hippo signaling pathway -fly:map04391
LOCMI07527	En	Hippo signaling pathway -fly:map04391
LOCMI08305	En	Hippo signaling pathway -fly:map04391
LOCMI08556	En	Hippo signaling pathway -fly:map04391
LOCMI08843	En	Hippo signaling pathway -fly:map04391
LOCMI09221	En	Hippo signaling pathway -fly:map04391
LOCMI09476	En	Hippo signaling pathway -fly:map04391
LOCMI09477	En	Hippo signaling pathway -fly:map04391
LOCMI10131	En	Hippo signaling pathway -fly:map04391
LOCMI10374	En	Hippo signaling pathway -fly:map04391
LOCMI11731	En	Hippo signaling pathway -fly:map04391
LOCMI12232	En	Hippo signaling pathway -fly:map04391
LOCMI12774	En	Hippo signaling pathway -fly:map04391
LOCMI12803	En	Hippo signaling pathway -fly:map04391
LOCMI12910	En	Hippo signaling pathway -fly:map04391
LOCMI13053	En	Hippo signaling pathway -fly:map04391
LOCMI13110	En	Hippo signaling pathway -fly:map04391
LOCMI13575	En	Hippo signaling pathway -fly:map04391
LOCMI14055	En	Hippo signaling pathway -fly:map04391
LOCMI14208	En	Hippo signaling pathway -fly:map04391
LOCMI14554	En	Hippo signaling pathway -fly:map04391
LOCMI14567	En	Hippo signaling pathway -fly:map04391
LOCMI14916	En	Hippo signaling pathway -fly:map04391
LOCMI15282	En	Hippo signaling pathway -fly:map04391
LOCMI16317	En	Hippo signaling pathway -fly:map04391
LOCMI16321	En	Hippo signaling pathway -fly:map04391
LOCMI16453	En	Hippo signaling pathway -fly:map04391
LOCMI16519	En	Hippo signaling pathway -fly:map04391
LOCMI16674	En	Hippo signaling pathway -fly:map04391
LOCMI16832	En	Hippo signaling pathway -fly:map04391
LOCMI17255	En	Hippo signaling pathway -fly:map04391
LOCMI01518	En	ECM-receptor interaction:map04512
LOCMI01805	En	ECM-receptor interaction:map04512
LOCMI02653	En	ECM-receptor interaction:map04512
LOCMI02664	En	ECM-receptor interaction:map04512
LOCMI03316	En	ECM-receptor interaction:map04512
LOCMI04186	En	ECM-receptor interaction:map04512
LOCMI04749	En	ECM-receptor interaction:map04512
LOCMI06526	En	ECM-receptor interaction:map04512
LOCMI07379	En	ECM-receptor interaction:map04512
LOCMI08289	En	ECM-receptor interaction:map04512
LOCMI09297	En	ECM-receptor interaction:map04512
LOCMI10145	En	ECM-receptor interaction:map04512
LOCMI10211	En	ECM-receptor interaction:map04512
LOCMI10571	En	ECM-receptor interaction:map04512
LOCMI10699	En	ECM-receptor interaction:map04512
LOCMI12038	En	ECM-receptor interaction:map04512
LOCMI12711	En	ECM-receptor interaction:map04512
LOCMI13343	En	ECM-receptor interaction:map04512
LOCMI14964	En	ECM-receptor interaction:map04512
LOCMI15327	En	ECM-receptor interaction:map04512
LOCMI16408	En	ECM-receptor interaction:map04512
LOCMI00295	En	Jak-STAT signaling pathway:map04630
LOCMI01729	En	Jak-STAT signaling pathway:map04630
LOCMI07481	En	Jak-STAT signaling pathway:map04630
LOCMI07824	En	Jak-STAT signaling pathway:map04630
LOCMI09472	En	Jak-STAT signaling pathway:map04630
LOCMI09548	En	Jak-STAT signaling pathway:map04630
LOCMI11623	En	Jak-STAT signaling pathway:map04630
LOCMI12832	En	Jak-STAT signaling pathway:map04630
LOCMI13806	En	Jak-STAT signaling pathway:map04630
LOCMI15746	En	Jak-STAT signaling pathway:map04630
LOCMI15751	En	Jak-STAT signaling pathway:map04630
LOCMI15755	En	Jak-STAT signaling pathway:map04630
LOCMI16314	En	Jak-STAT signaling pathway:map04630
LOCMI16328	En	Jak-STAT signaling pathway:map04630
LOCMI16362	En	Jak-STAT signaling pathway:map04630
LOCMI16427	En	Jak-STAT signaling pathway:map04630
LOCMI16455	En	Jak-STAT signaling pathway:map04630
LOCMI17223	En	Jak-STAT signaling pathway:map04630
LOCMI08043	En	Circadian rhythm - fly:map04711
LOCMI09477	En	Circadian rhythm - fly:map04711
LOCMI16510	En	Circadian rhythm - fly:map04711
LOCMI16529	En	Circadian rhythm - fly:map04711
LOCMI16547	En	Circadian rhythm - fly:map04711
LOCMI16672	En	Circadian rhythm - fly:map04711
LOCMI16740	En	Circadian rhythm - fly:map04711
LOCMI17155	En	Circadian rhythm - fly:map04711
LOCMI01353	En	Phototransduction - fly:map04745
LOCMI03543	En	Phototransduction - fly:map04745
